dataset,n_classes,features,sample_rate,noise_rate,epochs,batch_size,restore_best,model,data_length_time,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_times,segments_overlaps,decision_times,decision_overlaps,inner_classifier,datetime,running_time,n_params,Core_mse_loss_mean,Core_mse_loss_std,Core_f1_mean,Core_f1_std,MS_mse_loss_mean,MS_mse_loss_std,MS_f1_mean,MS_f1_std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Power_consumption/,3,"['Temperature', 'Humidity', 'Wind Speed', 'general diffuse flows', 'diffuse flows', 'Consumption']",1,100,20,32,1,RF,-1,15,9,2,4,1,00:01:00,0.75,00:30:00,0,RF,2022:03:29 14:29:52,67 seconds,-1,0.17517961,0.057604201,0.710117051,0.110845287,0.104551101,0.061357806,0.746581822,0.157292797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Power_consumption/,3,"['Temperature', 'Humidity', 'Wind Speed', 'general diffuse flows', 'diffuse flows', 'Consumption']",1,100,20,32,1,RF,-1,15,9,2,4,1,00:30:00,0.75,00:30:00,0,RF,2022:03:29 14:29:59,7 seconds,-1,0.131349208,0.064316328,0.768674561,0.146267429,0.131349208,0.064316328,0.768674561,0.146267429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Power_consumption/,3,"['Temperature', 'Humidity', 'Wind Speed', 'general diffuse flows', 'diffuse flows', 'Consumption']",1,100,20,32,1,SVM,-1,15,9,2,4,1,00:01:00,0.75,00:30:00,0,SVM,2022:03:29 14:31:49,109 seconds,-1,0.196623578,0.059045481,0.679404148,0.104560193,0.119550743,0.055573074,0.708991685,0.162752302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Power_consumption/,3,"['Temperature', 'Humidity', 'Wind Speed', 'general diffuse flows', 'diffuse flows', 'Consumption']",1,100,20,32,1,SVM,-1,15,9,2,4,1,00:30:00,0.75,00:30:00,0,SVM,2022:03:29 14:33:20,90 seconds,-1,0.255555564,0.067511653,0.57079967,0.127307007,0.255555564,0.067511653,0.57079967,0.127307007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,CNN_L,2022:03:29 15:47:46,239 seconds,1980789,0.098812266,0.034003508,0.699739106,0.115029965,0.039260898,0.024274712,0.905046953,0.111784426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,CNN_L,2022:03:29 15:49:39,112 seconds,29505909,0.166723859,0.018182104,0.440568222,0.047244162,0.166723859,0.018182104,0.440568222,0.047244162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,MLP,2022:03:29 15:52:22,163 seconds,374789,0.168564419,0.02328056,0.384458218,0.100906679,0.111471396,0.027557086,0.609300448,0.191015061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,MLP,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,MLP,2022:03:29 15:52:59,36 seconds,5535749,0.205414923,0.041081866,0.344642009,0.123710918,0.205414923,0.041081866,0.344642009,0.123710918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,KNN,2022:03:29 15:53:31,31 seconds,-1,0.248666212,0.006199595,0.286980399,0.033693169,0.140275608,0.007979193,0.341241865,0.116567943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,KNN,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,KNN,2022:03:29 15:53:46,14 seconds,-1,0.195189878,0.012059252,0.242389661,0.049226863,0.195189878,0.012059252,0.242389661,0.049226863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,LR,2022:03:29 15:54:13,27 seconds,-1,0.309937805,0.005601185,0.20615675,0.014908161,0.161853996,0.007452805,0.156595656,0.046159656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,LR,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,LR,2022:03:29 15:54:44,31 seconds,-1,0.270886081,0.034582689,0.281820655,0.086985133,0.270886081,0.034582689,0.281820655,0.086985133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,RF,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,RF,2022:03:29 15:55:48,63 seconds,-1,0.198244648,0.002112552,0.09027655,0.011942813,0.193751365,0.003511824,0.328129197,0.08422305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,RF,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,RF,2022:03:29 15:55:57,9 seconds,-1,0.199746838,0.000759494,0.065935685,0.011020984,0.199746838,0.000759494,0.065935685,0.011020984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,SVM,-1,15,9,2,4,1,00:00:04,0.75,00:01:00,0,SVM,2022:03:29 15:58:13,135 seconds,-1,0.310545957,0.005620795,0.202823175,0.015684442,0.164308454,0.007759981,0.164686012,0.061062769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,SVM,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,SVM,2022:03:29 15:58:18,5 seconds,-1,0.277468365,0.023069957,0.274908901,0.058350114,0.277468365,0.023069957,0.274908901,0.058350114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:03:29 20:27:57,809 seconds,87420,0.069122288,0.007489883,0.335710712,0.066425288,0.056536426,0.007346524,0.368513606,0.104765684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:02:00,0.75,00:02:00,0,CNN_L,2022:03:29 20:30:47,169 seconds,1987964,0.071168844,0.005270988,0.239281965,0.045035966,0.071168844,0.005270988,0.239281965,0.045035966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,MLP,2022:03:29 20:37:58,430 seconds,25612,0.068061492,0.004581064,0.295438498,0.043965779,0.061887411,0.003896577,0.320979115,0.06881574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,MLP,-1,15,9,2,4,1,00:02:00,0.75,00:02:00,0,MLP,2022:03:29 20:38:34,36 seconds,381964,0.076737245,0.005293403,0.220425489,0.053772211,0.076737245,0.005293403,0.220425489,0.053772211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,KNN,2022:03:29 20:40:40,125 seconds,-1,0.105959465,0.008327787,0.314838854,0.05397488,0.061529038,0.007393904,0.406099034,0.104849344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,KNN,-1,15,9,2,4,1,00:02:00,0.75,00:02:00,0,KNN,2022:03:29 20:40:50,10 seconds,-1,0.100246917,0.008941887,0.146586818,0.077317781,0.100246917,0.008941887,0.146586818,0.077317781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,LR,2022:03:29 20:41:09,19 seconds,-1,0.130009306,0.009432813,0.170522352,0.039128294,0.096610133,0.015352493,0.174788402,0.062167095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,LR,-1,15,9,2,4,1,00:02:00,0.75,00:02:00,0,LR,2022:03:29 20:41:22,12 seconds,-1,0.127283939,0.008018994,0.219411217,0.041263003,0.127283939,0.008018994,0.219411217,0.041263003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,RF,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,RF,2022:03:29 20:42:21,59 seconds,-1,0.091909582,0.007838717,0.315460759,0.06024457,0.058984475,0.008520602,0.4235963,0.118758561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,RF,-1,15,9,2,4,1,00:02:00,0.75,00:02:00,0,RF,2022:03:29 20:42:33,11 seconds,-1,0.074814814,0.005699777,0.132214407,0.061909421,0.074814814,0.005699777,0.132214407,0.061909421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,SVM,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,SVM,2022:03:29 20:46:44,251 seconds,-1,0.132171541,0.010427611,0.132351267,0.031873727,0.107743309,0.014730015,0.127321146,0.052035365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,SVM,-1,15,9,2,4,1,00:02:00,0.75,00:02:00,0,SVM,2022:03:29 20:47:10,25 seconds,-1,0.14179012,0.0068796,0.122263605,0.031660529,0.14179012,0.0068796,0.122263605,0.031660529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:10,0.75,00:02:00,0,CNN_L,2022:03:29 20:57:47,361 seconds,185724,0.066846634,0.006077543,0.345480252,0.062045721,0.055785618,0.007097713,0.404410486,0.093941157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:10,0.75,00:02:00,0,MLP,2022:03:29 21:00:46,178 seconds,44044,0.066017039,0.003942528,0.292187672,0.052819179,0.060907852,0.003673167,0.305961686,0.075232209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:10,0.75,00:02:00,0,KNN,2022:03:29 21:01:32,46 seconds,-1,0.101586524,0.007162104,0.281502268,0.037504357,0.062007168,0.006550061,0.358948949,0.077877129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,LR,-1,15,9,2,4,1,00:00:10,0.75,00:02:00,0,LR,2022:03:29 21:01:46,14 seconds,-1,0.128503244,0.009026886,0.181800611,0.038352763,0.094532721,0.015049232,0.201734336,0.06345432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,RF,-1,15,9,2,4,1,00:00:10,0.75,00:02:00,0,RF,2022:03:29 21:02:17,30 seconds,-1,0.085472162,0.006793965,0.297243179,0.050299633,0.059496681,0.006925145,0.394464304,0.113436888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,20,32,1,SVM,-1,15,9,2,4,1,00:00:10,0.75,00:02:00,0,SVM,2022:03:29 21:03:46,88 seconds,-1,0.13117813,0.009885389,0.141298285,0.031453189,0.105284747,0.01473249,0.150753932,0.053834895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:03:30 14:49:29,2075 seconds,151482,0.055400593,0.00316116,0.564595068,0.021556834,0.038981896,0.002494461,0.874210956,0.060821558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,CNN_L,2022:03:30 14:58:12,523 seconds,9850810,0.069066286,0.008795474,0.487425562,0.074191305,0.069066286,0.008795474,0.487425562,0.074191305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,MLP,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,MLP,2022:03:30 15:12:49,877 seconds,60426,0.062166652,0.004638294,0.504093177,0.028599928,0.043842368,0.003372571,0.83209366,0.040787345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,MLP,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,MLP,2022:03:30 15:14:29,99 seconds,3697674,0.089239492,0.014883011,0.428458382,0.07694607,0.089239492,0.014883011,0.428458382,0.07694607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,KNN,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,KNN,2022:03:30 15:43:10,1721 seconds,-1,0.100380139,0.004895259,0.299781191,0.039339476,0.062694459,0.004944946,0.484624899,0.134567373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,KNN,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,KNN,2022:03:30 15:43:46,36 seconds,-1,0.11778351,0.019132323,0.21494372,0.057292589,0.11778351,0.019132323,0.21494372,0.057292589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,LR,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,LR,2022:03:30 15:45:33,106 seconds,-1,0.130525018,0.004356354,0.302199695,0.012149521,0.065448825,0.004088298,0.41394945,0.044826037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,LR,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,LR,2022:03:30 15:46:53,80 seconds,-1,0.110515472,0.011533503,0.386604309,0.062136387,0.110515472,0.011533503,0.386604309,0.062136387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,RF,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,RF,2022:03:30 15:54:10,436 seconds,-1,0.084837414,0.002686025,0.192375441,0.03718195,0.078377566,0.002898902,0.401804673,0.071249632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,RF,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,RF,2022:03:30 15:54:39,29 seconds,-1,0.087886613,0.002077902,0.105320297,0.028160555,0.087886613,0.002077902,0.105320297,0.028160555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,SVM,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,SVM,2022:03:30 16:17:20,1361 seconds,-1,0.132218727,0.004984001,0.266820204,0.016443859,0.070491459,0.005954198,0.332414935,0.060982716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
